date,temp_max,temp_min,rain,humidity,radiation,soil_0_7,soil_7_28
2022-03-28,31.9,21.4,2.1,71,20.6,0.23229166666666667,0.27308333333333334
2022-03-29,30.9,20.9,0.3,73,21.57,0.23458333333333334,0.2717916666666667
2022-03-30,30.0,21.4,22.5,84,14.37,0.321,0.2705
2022-03-31,24.0,20.2,15.5,93,7.51,0.4792083333333333,0.3202916666666667
2022-04-01,27.5,20.4,4.2,87,18.17,0.45708333333333334,0.38566666666666666
2022-04-02,27.6,19.5,3.9,85,17.7,0.45450000000000007,0.4034166666666667
2022-04-03,22.4,18.2,0.4,80,10.84,0.433,0.4031666666666667
2022-04-04,24.5,18.9,0.2,83,13.17,0.4171666666666667,0.40066666666666667
2022-04-05,25.5,19.2,1.1,87,12.02,0.4115,0.3990833333333334
2022-04-06,27.6,19.8,0.4,80,19.2,0.3994166666666667,0.3955416666666667
2022-04-07,26.6,18.4,0.0,75,20.55,0.37754166666666666,0.3905
2022-04-08,26.9,17.1,0.0,72,25.12,0.352125,0.3837916666666667
2022-04-09,28.7,17.5,0.0,73,23.39,0.32875000000000004,0.37675
2022-04-10,30.9,17.0,0.1,73,25.08,0.30866666666666664,0.3697083333333333
2022-04-11,30.7,19.6,0.1,71,25.09,0.29016666666666663,0.3621666666666667
2022-04-12,31.9,19.4,2.2,77,22.71,0.2947083333333333,0.35708333333333336
2022-04-13,32.3,20.5,1.1,73,24.6,0.335875,0.35516666666666663
2022-04-14,31.3,21.1,10.7,81,16.46,0.36800000000000005,0.3519583333333333
2022-04-15,30.3,20.4,3.9,84,20.39,0.4562083333333333,0.37354166666666666
2022-04-16,28.7,21.1,12.8,86,16.03,0.46129166666666666,0.38845833333333335
2022-04-17,29.2,20.9,1.4,82,23.6,0.44683333333333336,0.40575
2022-04-18,28.9,20.2,0.2,78,24.79,0.41175,0.400625
2022-04-19,28.7,20.1,0.2,80,23.94,0.384625,0.3938333333333333
2022-04-20,28.8,20.6,1.2,84,19.28,0.36445833333333333,0.38691666666666663
2022-04-21,30.7,20.6,0.1,77,24.94,0.34600000000000003,0.37925000000000003
2022-04-22,31.5,20.4,0.2,75,24.87,0.32625,0.371125
2022-04-23,32.4,20.8,0.5,76,24.52,0.30391666666666667,0.36341666666666667
2022-04-24,33.6,21.5,0.7,74,24.24,0.2891666666666666,0.35720833333333335
2022-04-25,33.4,21.7,0.8,73,24.28,0.27970833333333334,0.35070833333333334
2022-04-26,32.7,22.7,2.6,73,20.87,0.27037500000000003,0.34395833333333337
2022-04-27,33.9,23.0,0.3,67,23.92,0.26175,0.33829166666666666
2022-04-28,33.0,21.8,0.2,70,24.19,0.2509166666666667,0.3334166666666667
2022-04-29,29.4,21.6,12.0,87,12.43,0.29158333333333336,0.33045833333333335
2022-04-30,29.1,21.2,11.0,86,20.22,0.4335,0.336625
2022-05-01,28.1,20.9,5.3,87,17.75,0.45133333333333336,0.3517083333333333
2022-05-02,28.1,20.6,7.8,87,18.52,0.4535,0.36445833333333333
2022-05-03,28.4,20.8,1.5,78,22.24,0.4279583333333334,0.36604166666666665
2022-05-04,28.5,20.8,4.5,79,20.4,0.3985416666666666,0.36404166666666665
2022-05-05,29.5,21.3,0.9,80,22.22,0.37683333333333335,0.360125
2022-05-06,30.7,21.6,0.1,77,24.92,0.35462499999999997,0.3552916666666666
2022-05-07,30.5,20.6,0.0,75,23.55,0.32645833333333335,0.349875
2022-05-08,29.0,22.1,2.2,80,21.58,0.31325,0.34508333333333335
2022-05-09,31.2,21.8,0.7,76,24.18,0.30291666666666667,0.3405833333333334
2022-05-10,33.0,21.6,0.6,76,24.73,0.290375,0.3345833333333334
2022-05-11,33.0,21.6,9.3,81,22.62,0.31024999999999997,0.327875
2022-05-12,29.5,22.9,3.2,81,19.72,0.35954166666666665,0.32275000000000004
2022-05-13,32.9,22.5,5.1,74,24.88,0.35154166666666664,0.31804166666666667
2022-05-14,33.1,22.6,2.2,75,23.2,0.3625416666666667,0.31325
2022-05-15,33.1,22.0,16.7,76,24.14,0.37866666666666665,0.3142916666666667
2022-05-16,30.0,21.4,12.8,87,17.27,0.4644166666666667,0.3535
2022-05-17,29.4,21.3,8.0,86,13.88,0.467875,0.3673333333333333
2022-05-18,29.8,21.3,10.4,84,20.26,0.4459166666666667,0.38008333333333333
2022-05-19,28.4,21.8,56.4,87,19.09,0.5015833333333334,0.4454166666666666
2022-05-20,30.0,21.7,19.9,86,19.83,0.5030833333333333,0.486375
2022-05-21,30.1,21.6,14.0,85,21.77,0.502625,0.4972916666666667
2022-05-22,30.0,22.4,19.4,82,21.83,0.4922916666666666,0.48533333333333334
2022-05-23,28.4,22.1,6.9,84,15.91,0.487875,0.47604166666666664
2022-05-24,29.7,22.2,0.5,76,22.91,0.452,0.45837500000000003
2022-05-25,30.0,22.3,1.7,80,20.23,0.42733333333333334,0.443
2022-05-26,25.0,21.0,26.8,90,6.41,0.47704166666666664,0.4603333333333333
2022-05-27,27.2,21.9,20.1,85,15.97,0.48633333333333334,0.4702916666666667
2022-05-28,28.1,21.3,5.9,84,21.23,0.4814583333333333,0.47208333333333335
2022-05-29,28.2,21.6,3.6,83,17.44,0.4795416666666667,0.46220833333333333
2022-05-30,30.1,22.2,1.4,81,22.18,0.46,0.4538333333333333
2022-05-31,29.7,21.8,13.5,79,22.58,0.4390833333333333,0.44120833333333337
2022-06-01,29.9,21.2,3.0,84,21.65,0.47816666666666663,0.454625
2022-06-02,29.5,21.6,10.3,83,23.37,0.4668333333333334,0.45087499999999997
2022-06-03,30.1,21.2,6.2,81,23.35,0.4542083333333333,0.442625
2022-06-04,29.8,21.4,6.3,83,23.83,0.4335,0.43191666666666667
2022-06-05,30.2,21.1,0.0,73,25.87,0.42412500000000003,0.4223333333333333
2022-06-06,29.9,22.1,2.5,78,22.71,0.3942916666666667,0.41175
2022-06-07,30.2,21.7,2.4,79,22.61,0.38425,0.40220833333333333
2022-06-08,30.1,21.1,2.5,79,23.88,0.36895833333333333,0.392125
2022-06-09,31.7,21.5,7.9,78,25.66,0.3466666666666667,0.3817083333333333
2022-06-10,30.6,21.7,4.5,79,23.83,0.3912083333333333,0.3715833333333333
2022-06-11,30.5,20.8,1.5,79,24.77,0.4335833333333334,0.37595833333333334
2022-06-12,31.3,20.5,3.0,78,24.19,0.40679166666666666,0.37295833333333334
2022-06-13,31.1,21.6,0.5,76,25.0,0.38095833333333334,0.36683333333333334
2022-06-14,31.1,22.0,0.0,72,24.91,0.35625,0.3595
2022-06-15,31.5,22.4,4.8,78,22.29,0.33887500000000004,0.3519583333333333
2022-06-16,30.4,20.9,9.1,79,22.57,0.35241666666666666,0.3509166666666666
2022-06-17,31.5,21.8,5.7,77,23.39,0.34450000000000003,0.345875
2022-06-18,30.8,22.1,0.5,77,22.36,0.3589166666666666,0.339625
2022-06-19,31.1,22.0,2.6,76,23.53,0.3572916666666666,0.33708333333333335
2022-06-20,32.0,21.0,0.4,74,25.72,0.3429583333333333,0.3324166666666667
2022-06-21,30.8,21.8,0.9,75,24.55,0.3219166666666667,0.32658333333333334
2022-06-22,30.6,21.2,16.1,79,21.95,0.3403333333333333,0.322625
2022-06-23,31.1,21.1,11.0,80,19.97,0.39720833333333333,0.32875
2022-06-24,29.8,20.9,13.6,81,21.68,0.45025,0.35504166666666664
2022-06-25,30.1,20.7,5.8,82,22.47,0.457625,0.3757083333333333
2022-06-26,31.1,21.2,2.3,80,23.13,0.41487499999999994,0.37104166666666666
2022-06-27,30.8,21.0,1.9,79,24.23,0.4252916666666667,0.3755
2022-06-28,29.9,21.0,0.5,82,22.26,0.408375,0.37562500000000004
2022-06-29,29.7,21.6,3.7,82,20.17,0.4056666666666667,0.37120833333333336
2022-06-30,27.2,22.0,3.6,84,14.72,0.449,0.38304166666666667
2022-07-01,26.2,22.0,1.9,86,9.47,0.45012500000000005,0.394125
2022-07-02,28.8,22.8,3.5,80,19.09,0.438375,0.3946666666666667
2022-07-03,29.3,22.4,1.4,78,18.78,0.43654166666666666,0.3967083333333334
2022-07-04,30.1,22.8,1.4,78,22.32,0.4182916666666667,0.393
2022-07-05,30.6,22.6,7.6,79,22.99,0.4076666666666667,0.3885
2022-07-06,30.4,22.2,7.5,82,22.52,0.449125,0.39687500000000003
2022-07-07,29.7,22.1,1.8,81,17.93,0.4464166666666667,0.40475
2022-07-08,28.5,21.3,18.6,86,18.4,0.47537500000000005,0.4179583333333334
2022-07-09,25.4,21.0,15.6,90,9.72,0.4965,0.47420833333333334
2022-07-10,25.9,21.0,13.4,90,12.98,0.50225,0.48724999999999996
2022-07-11,24.8,21.4,9.1,91,10.6,0.5021666666666667,0.48995833333333333
2022-07-12,28.2,21.2,10.1,87,16.53,0.4927916666666667,0.482625
2022-07-13,27.0,21.2,5.0,88,14.44,0.488,0.4749999999999999
2022-07-14,27.5,21.5,7.1,86,18.46,0.4835833333333333,0.4719166666666667
2022-07-15,29.1,21.8,3.4,82,22.28,0.4795,0.47279166666666667
2022-07-16,29.9,21.8,5.2,83,23.13,0.48104166666666665,0.468625
2022-07-17,29.4,20.9,7.6,84,20.82,0.47925,0.4625416666666667
2022-07-18,29.0,21.4,6.2,83,20.17,0.472875,0.4519166666666667
2022-07-19,28.9,21.3,9.2,85,19.27,0.45775000000000005,0.43983333333333335
2022-07-20,27.6,22.1,16.4,86,12.7,0.47329166666666667,0.4398333333333333
2022-07-21,28.3,21.2,8.9,86,17.85,0.49241666666666667,0.4799583333333333
2022-07-22,29.5,20.6,1.8,83,22.76,0.479875,0.4762916666666666
2022-07-23,30.0,20.7,0.9,81,23.65,0.45816666666666667,0.4615833333333334
2022-07-24,30.4,21.1,0.0,79,25.24,0.43979166666666664,0.4487916666666667
2022-07-25,29.8,21.3,0.5,81,23.81,0.41533333333333333,0.437
2022-07-26,30.2,21.4,3.7,83,21.88,0.4098333333333333,0.42691666666666667
2022-07-27,29.9,21.7,1.8,79,19.06,0.39275,0.416
2022-07-28,29.4,21.5,6.3,82,22.26,0.39075,0.40687500000000004
2022-07-29,30.1,21.7,4.9,82,22.65,0.45075,0.4154166666666667
2022-07-30,29.9,21.8,14.3,84,22.0,0.4692083333333333,0.4227916666666667
2022-07-31,29.4,21.1,7.0,84,21.35,0.45870833333333333,0.42324999999999996
2022-08-01,28.4,20.8,4.1,85,19.87,0.476875,0.4587916666666667
2022-08-02,29.0,21.7,3.7,84,20.3,0.46045833333333336,0.45541666666666664
2022-08-03,28.0,21.8,3.9,85,18.24,0.4567916666666667,0.44579166666666664
2022-08-04,26.8,21.2,0.6,86,13.77,0.4385833333333333,0.43816666666666665
2022-08-05,27.7,21.2,3.2,85,19.73,0.43804166666666666,0.43170833333333336
2022-08-06,28.5,21.2,7.8,83,20.47,0.45483333333333337,0.429125
2022-08-07,26.5,21.2,13.5,88,14.55,0.47733333333333333,0.4359166666666667
2022-08-08,23.9,21.2,30.2,93,8.0,0.5141666666666667,0.49629166666666663
2022-08-09,24.9,21.0,4.8,86,10.48,0.5022916666666667,0.5000416666666666
2022-08-10,27.8,20.6,3.4,84,18.84,0.48737499999999995,0.4834583333333333
2022-08-11,28.3,21.8,8.2,83,19.1,0.4855416666666667,0.476875
2022-08-12,28.9,21.3,1.7,78,24.06,0.4699166666666667,0.46937500000000004
2022-08-13,29.4,21.4,2.7,82,23.44,0.4519166666666667,0.45933333333333337
2022-08-14,29.3,22.0,1.8,83,20.4,0.43487499999999996,0.4450416666666667
2022-08-15,28.3,21.8,8.3,86,16.66,0.471875,0.4418333333333333
2022-08-16,29.5,21.5,4.9,84,22.72,0.47420833333333334,0.44854166666666667
2022-08-17,28.6,21.7,0.8,81,18.81,0.46808333333333335,0.457125
2022-08-18,29.4,21.9,3.4,81,23.65,0.45649999999999996,0.45008333333333334
2022-08-19,27.0,21.5,9.1,86,18.54,0.48033333333333333,0.4547083333333333
2022-08-20,27.1,21.8,4.7,88,13.83,0.49062500000000003,0.4736666666666666
2022-08-21,29.4,21.4,3.2,81,21.61,0.47670833333333335,0.472875
2022-08-22,29.5,21.3,19.9,83,22.6,0.471625,0.46658333333333335
2022-08-23,29.5,21.2,36.2,85,20.22,0.49545833333333333,0.49295833333333333
2022-08-24,28.9,20.9,0.9,82,21.1,0.48370833333333335,0.4927083333333333
2022-08-25,28.4,22.0,1.8,81,17.76,0.46245833333333336,0.4723333333333333
2022-08-26,29.3,22.0,14.1,81,20.13,0.47012499999999996,0.46345833333333336
2022-08-27,30.8,21.1,0.7,81,25.35,0.459125,0.45787500000000003
2022-08-28,29.4,20.4,5.8,85,21.33,0.45375000000000004,0.44533333333333336
2022-08-29,29.4,21.2,0.5,83,21.92,0.45891666666666664,0.4459583333333333
2022-08-30,30.9,21.5,2.4,83,24.34,0.43520833333333336,0.4409166666666667
2022-08-31,29.8,21.1,2.1,82,23.37,0.43191666666666667,0.43445833333333334
2022-09-01,30.9,20.9,2.7,81,23.8,0.44125,0.42783333333333334
2022-09-02,29.6,21.0,4.4,84,21.2,0.4484166666666667,0.423625
2022-09-03,30.1,21.5,5.9,84,22.3,0.45375000000000004,0.42212500000000003
2022-09-04,28.5,21.5,2.3,84,20.24,0.4510416666666666,0.422375
2022-09-05,28.0,21.0,8.9,86,18.36,0.47620833333333334,0.43379166666666663
2022-09-06,27.4,20.8,9.1,87,14.48,0.4847083333333333,0.45775000000000005
2022-09-07,25.0,20.3,6.8,90,8.94,0.5025416666666667,0.49137499999999995
2022-09-08,28.4,20.9,8.4,88,17.58,0.49104166666666665,0.4888333333333333
2022-09-09,29.6,20.4,2.6,86,20.49,0.47408333333333336,0.474
2022-09-10,28.9,21.4,0.3,82,23.28,0.46270833333333333,0.4680416666666667
2022-09-11,29.2,20.9,1.2,84,22.18,0.4407916666666667,0.45387500000000003
2022-09-12,29.5,20.3,6.9,84,20.47,0.4479166666666667,0.4423333333333333
2022-09-13,29.6,20.6,4.7,86,21.0,0.46249999999999997,0.4379166666666667
2022-09-14,28.7,21.4,14.8,85,20.97,0.4755833333333333,0.44170833333333337
2022-09-15,28.3,21.4,13.8,86,18.12,0.48741666666666666,0.467
2022-09-16,26.4,21.5,5.7,87,15.02,0.4872916666666667,0.47891666666666666
2022-09-17,28.7,21.3,1.6,84,21.33,0.47008333333333335,0.4766666666666666
2022-09-18,28.0,20.7,5.5,86,18.79,0.46612499999999996,0.464375
2022-09-19,26.1,21.0,7.4,87,15.85,0.4915833333333333,0.47704166666666664
2022-09-20,28.6,21.3,7.9,87,17.98,0.49133333333333334,0.48645833333333327
2022-09-21,28.6,21.4,5.5,87,18.17,0.488875,0.4875416666666667
2022-09-22,28.5,20.7,14.9,90,16.91,0.48604166666666665,0.48204166666666665
2022-09-23,27.8,21.3,12.0,86,17.66,0.4924583333333333,0.4907083333333333
2022-09-24,28.6,21.0,14.7,87,18.9,0.4912083333333333,0.483875
2022-09-25,26.9,20.1,16.1,89,12.2,0.505,0.5002083333333334
2022-09-26,28.1,20.4,12.1,87,17.63,0.4994166666666667,0.501
2022-09-27,23.1,20.5,4.6,92,6.19,0.49795833333333334,0.492375
2022-09-28,26.8,21.1,5.3,86,12.95,0.5034583333333333,0.4947916666666667
2022-09-29,27.2,21.3,11.8,85,16.62,0.49533333333333335,0.4955
2022-09-30,27.9,21.5,4.2,83,19.82,0.49137499999999995,0.49333333333333335
2022-10-01,28.7,20.9,9.9,88,16.62,0.5014583333333333,0.5009166666666667
2022-10-02,28.5,20.7,0.2,85,20.7,0.48625,0.49604166666666666
2022-10-03,28.3,20.8,0.3,84,22.44,0.46925,0.48112499999999997
2022-10-04,25.6,20.8,1.1,90,9.62,0.4698333333333333,0.4748333333333333
2022-10-05,27.3,21.5,1.8,88,20.19,0.4686666666666666,0.4679583333333333
2022-10-06,27.3,21.0,0.4,87,20.03,0.4694583333333333,0.4659583333333333
2022-10-07,27.8,21.1,2.8,86,19.8,0.470625,0.46295833333333336
2022-10-08,26.8,21.5,10.6,89,18.08,0.472625,0.4575416666666667
2022-10-09,27.1,20.7,5.6,89,16.57,0.4645416666666667,0.450375
2022-10-10,26.3,21.3,6.4,91,11.08,0.46187500000000004,0.4452083333333334
2022-10-11,24.4,20.4,13.1,92,12.36,0.48525,0.45879166666666665
2022-10-12,26.9,20.0,0.7,84,19.99,0.478375,0.47645833333333326
2022-10-13,23.9,19.0,14.9,90,8.14,0.4815416666666667,0.47441666666666665
2022-10-14,22.0,18.9,13.3,91,6.29,0.5085833333333333,0.5081666666666667
2022-10-15,29.3,18.5,0.0,78,22.02,0.4751666666666667,0.487875
2022-10-16,28.7,19.8,14.9,84,18.42,0.47433333333333333,0.48100000000000004
2022-10-17,27.2,20.8,16.6,81,20.04,0.4925,0.5019583333333334
2022-10-18,27.6,20.1,0.6,76,21.64,0.464375,0.4815833333333333
2022-10-19,28.4,19.5,0.0,77,23.11,0.45008333333333334,0.47137500000000004
2022-10-20,28.5,19.8,0.8,83,19.81,0.43345833333333333,0.45837500000000003
2022-10-21,27.8,20.1,0.0,81,20.74,0.42650000000000005,0.45141666666666663
2022-10-22,28.7,18.8,0.0,82,22.15,0.41029166666666667,0.4430416666666667
2022-10-23,25.9,20.2,2.2,87,14.82,0.41720833333333335,0.43524999999999997
2022-10-24,28.2,19.3,0.9,80,21.0,0.44416666666666665,0.435625
2022-10-25,27.2,19.9,2.3,86,18.52,0.4383333333333333,0.43204166666666666
2022-10-26,27.3,21.6,3.1,88,17.38,0.453,0.43120833333333336
2022-10-27,23.5,20.6,10.6,93,5.65,0.480375,0.4451666666666667
2022-10-28,25.6,20.0,1.5,85,18.95,0.462,0.444625
2022-10-29,26.2,19.6,0.9,86,14.99,0.44616666666666666,0.44325
2022-10-30,26.1,19.6,0.1,83,15.93,0.430625,0.43916666666666665
2022-10-31,27.7,18.0,0.0,80,20.62,0.41324999999999995,0.43354166666666666
2022-11-01,27.4,18.3,0.0,79,20.87,0.396125,0.4266666666666667
2022-11-02,27.8,17.8,0.0,80,20.84,0.3815,0.41983333333333334
2022-11-03,27.2,19.1,0.2,80,15.7,0.369875,0.41254166666666664
2022-11-04,25.8,19.8,0.7,81,17.19,0.37279166666666663,0.4076666666666666
2022-11-05,26.8,19.4,0.1,78,19.03,0.36437499999999995,0.40575
2022-11-06,27.1,19.7,0.2,83,16.08,0.35462499999999997,0.40116666666666667
2022-11-07,27.2,19.7,0.2,81,17.39,0.3458333333333334,0.39608333333333334
2022-11-08,28.1,18.8,0.0,79,20.55,0.3336666666666667,0.39079166666666665
2022-11-09,27.7,18.5,0.0,79,17.21,0.32283333333333336,0.3870416666666667
2022-11-10,27.8,20.0,1.7,83,17.75,0.32304166666666667,0.38554166666666667
2022-11-11,27.8,21.1,1.0,84,18.59,0.326375,0.3826666666666667
2022-11-12,25.9,20.9,2.3,87,11.76,0.33358333333333334,0.38033333333333336
2022-11-13,26.3,20.6,3.5,89,15.32,0.35745833333333327,0.383
2022-11-14,27.6,20.8,0.5,85,19.23,0.36154166666666665,0.3834583333333333
2022-11-15,27.7,21.1,0.3,85,17.54,0.35674999999999996,0.38504166666666667
2022-11-16,28.2,21.0,0.5,84,17.1,0.35283333333333333,0.38304166666666667
2022-11-17,27.8,21.1,1.8,84,17.6,0.35062499999999996,0.38083333333333336
2022-11-18,27.3,20.9,1.2,83,19.16,0.34754166666666664,0.37883333333333336
2022-11-19,22.2,20.4,41.8,95,3.27,0.43612500000000004,0.38962500000000005
2022-11-20,21.3,20.2,44.0,97,2.12,0.508,0.4939166666666667
2022-11-21,25.1,20.7,1.3,91,12.58,0.49262500000000004,0.498875
2022-11-22,26.1,20.9,6.7,91,12.59,0.4952916666666667,0.49733333333333335
2022-11-23,28.0,21.1,3.6,87,17.73,0.47937499999999994,0.48416666666666663
2022-11-24,28.3,21.0,0.2,84,19.78,0.46258333333333335,0.47337499999999993
2022-11-25,27.1,20.3,1.2,88,18.05,0.44425000000000003,0.4625416666666667
2022-11-26,27.3,20.7,5.6,90,16.01,0.452,0.45608333333333334
2022-11-27,27.4,20.5,1.7,87,17.47,0.44783333333333336,0.4499583333333333
2022-11-28,28.6,20.1,0.6,86,18.69,0.43179166666666663,0.44095833333333334
2022-11-29,28.1,20.2,0.0,83,20.56,0.4225833333333333,0.43412500000000004
2022-11-30,27.9,19.6,0.6,87,16.98,0.40320833333333334,0.4250416666666667
2022-12-01,27.1,21.0,2.3,85,19.16,0.4059166666666667,0.41995833333333327
2022-12-02,24.5,20.5,1.9,89,11.17,0.411875,0.41691666666666666
2022-12-03,23.3,20.0,3.1,93,5.94,0.4567916666666667,0.4214583333333333
2022-12-04,25.4,20.0,2.6,91,10.83,0.46470833333333333,0.42849999999999994
2022-12-05,25.7,20.8,1.7,89,14.19,0.45987500000000003,0.43249999999999994
2022-12-06,24.9,20.3,2.1,90,14.72,0.46216666666666667,0.4370833333333333
2022-12-07,24.4,20.0,2.1,90,11.4,0.45708333333333334,0.4400833333333333
2022-12-08,25.6,20.4,2.2,88,16.72,0.4552083333333334,0.4406666666666667
2022-12-09,24.6,19.2,0.0,83,14.06,0.443375,0.43975000000000003
2022-12-10,25.1,18.7,0.1,84,15.46,0.42687499999999995,0.4367083333333333
2022-12-11,24.5,17.6,0.6,84,17.24,0.41766666666666663,0.4342083333333333
2022-12-12,23.2,16.8,0.6,84,15.85,0.4085833333333333,0.4297916666666666
2022-12-13,22.5,15.3,0.1,80,15.76,0.4017916666666667,0.42645833333333333
2022-12-14,22.9,14.9,0.0,78,16.4,0.39033333333333337,0.42241666666666666
2022-12-15,23.7,17.0,0.0,79,15.31,0.3790833333333334,0.4170416666666667
2022-12-16,25.3,17.7,0.0,84,14.3,0.3714166666666667,0.413
2022-12-17,24.4,19.4,2.1,86,12.13,0.37362500000000004,0.4086666666666667
2022-12-18,19.7,16.0,0.5,81,9.22,0.3789166666666666,0.4055416666666667
2022-12-19,20.1,15.7,0.4,84,10.13,0.372125,0.40187500000000004
2022-12-20,22.9,16.3,0.1,85,13.13,0.3665,0.40075
2022-12-21,24.8,17.7,0.0,82,14.91,0.36391666666666667,0.40166666666666667
2022-12-22,23.6,16.4,0.3,83,16.49,0.3595,0.3978333333333333
2022-12-23,22.6,15.4,0.1,78,18.44,0.35037499999999994,0.3935
2022-12-24,22.8,15.0,0.0,78,15.8,0.34008333333333335,0.389125
2022-12-25,22.3,15.4,0.2,76,13.65,0.33275000000000005,0.38554166666666667
2022-12-26,23.4,14.5,0.0,79,18.33,0.3310416666666667,0.38766666666666666
2022-12-27,22.9,16.6,0.5,83,13.06,0.32908333333333334,0.38675
2022-12-28,24.2,15.8,0.0,80,17.62,0.3254166666666667,0.38358333333333333
2022-12-29,25.0,17.1,0.2,83,14.95,0.31833333333333336,0.37995833333333334
2022-12-30,22.8,16.5,0.0,80,13.46,0.31575000000000003,0.378125
2022-12-31,21.9,16.2,0.5,80,12.3,0.3155833333333333,0.3805416666666667
2023-01-01,22.0,16.4,0.8,86,9.55,0.32316666666666666,0.3802916666666667
2023-01-02,24.3,17.7,0.0,83,9.55,0.32545833333333335,0.37995833333333334
2023-01-03,23.2,18.8,0.3,84,9.89,0.3313333333333333,0.3862916666666667
2023-01-04,22.5,18.8,0.5,87,5.86,0.33520833333333333,0.38575000000000004
2023-01-05,21.4,17.6,5.8,90,5.73,0.35837499999999994,0.38654166666666673
2023-01-06,21.6,17.2,7.7,90,6.76,0.4529166666666667,0.3959166666666667
2023-01-07,19.5,16.7,5.1,93,4.82,0.4705,0.413375
2023-01-08,21.3,16.5,23.3,94,6.48,0.48924999999999996,0.43687499999999996
2023-01-09,23.9,18.1,1.4,91,9.02,0.47645833333333326,0.45508333333333334
2023-01-10,23.6,18.9,1.1,89,15.17,0.465625,0.45695833333333336
2023-01-11,25.7,18.5,0.9,85,16.23,0.45345833333333335,0.4547083333333333
2023-01-12,27.1,19.1,1.0,85,18.22,0.4605416666666667,0.45225000000000004
2023-01-13,26.9,18.7,3.1,87,16.35,0.46370833333333333,0.451625
2023-01-14,27.8,19.7,0.0,78,20.96,0.442,0.4458333333333333
2023-01-15,28.4,17.7,0.0,73,21.57,0.41825,0.4364166666666667
2023-01-16,25.6,16.5,0.1,82,17.83,0.399125,0.427875
2023-01-17,23.8,17.6,0.4,83,14.9,0.38800000000000007,0.4223333333333333
2023-01-18,22.7,16.4,0.0,81,12.83,0.38237499999999996,0.4190833333333333
2023-01-19,21.7,16.4,0.0,82,11.94,0.37483333333333335,0.41395833333333326
2023-01-20,21.9,16.9,0.0,83,10.07,0.37037499999999995,0.410375
2023-01-21,22.5,16.9,0.0,83,12.79,0.3665833333333333,0.40891666666666665
2023-01-22,25.2,18.5,0.0,86,16.21,0.36066666666666664,0.40537500000000004
2023-01-23,25.4,18.4,0.4,87,13.98,0.35508333333333336,0.40116666666666667
2023-01-24,23.8,17.4,1.5,86,18.1,0.3552916666666666,0.39587500000000003
2023-01-25,21.0,16.1,0.2,83,13.11,0.3582916666666667,0.39395833333333335
2023-01-26,23.3,15.8,0.0,84,14.82,0.357,0.3965
2023-01-27,24.3,17.6,0.2,84,14.84,0.34925,0.39258333333333334
2023-01-28,22.2,15.6,0.2,80,15.47,0.343875,0.39037499999999997
2023-01-29,19.8,14.4,0.0,80,12.24,0.33708333333333335,0.3882083333333333
2023-01-30,19.2,13.7,0.0,76,16.8,0.33179166666666665,0.388875
2023-01-31,24.8,13.9,0.0,80,19.86,0.326875,0.38933333333333336
2023-02-01,26.2,16.3,0.0,86,14.27,0.3216666666666667,0.387875
2023-02-02,26.4,19.5,1.0,86,15.9,0.32066666666666666,0.38562500000000005
2023-02-03,26.5,19.4,1.1,84,15.98,0.33416666666666667,0.38258333333333333
2023-02-04,27.3,19.0,0.5,82,18.32,0.33520833333333333,0.3801666666666667
2023-02-05,27.4,18.8,0.6,80,19.48,0.331625,0.3784166666666667
2023-02-06,28.3,17.5,0.0,81,22.24,0.31920833333333337,0.3737083333333333
2023-02-07,29.2,18.0,0.0,80,21.83,0.30654166666666666,0.369875
2023-02-08,28.2,18.8,1.7,83,19.48,0.30404166666666665,0.3674583333333333
2023-02-09,28.6,18.6,0.0,77,21.76,0.306,0.36316666666666664
2023-02-10,28.6,17.6,0.0,80,21.37,0.2933333333333333,0.358875
2023-02-11,29.7,18.4,0.0,77,22.88,0.28341666666666665,0.35674999999999996
2023-02-12,30.5,18.5,0.0,77,22.31,0.2747916666666667,0.355875
2023-02-13,31.3,18.7,0.0,74,22.39,0.269625,0.357625
2023-02-14,30.4,19.1,0.1,73,21.3,0.26475,0.35799999999999993
2023-02-15,26.8,18.7,0.3,80,21.5,0.263875,0.357375
2023-02-16,25.7,18.1,0.4,79,21.12,0.26629166666666665,0.3529166666666666
2023-02-17,24.2,18.3,0.2,81,12.78,0.2664166666666667,0.3511666666666666
2023-02-18,25.0,18.5,0.2,81,13.19,0.2749166666666667,0.351875
2023-02-19,26.4,18.4,0.6,78,19.04,0.27837500000000004,0.349625
2023-02-20,25.6,17.7,0.1,74,16.31,0.27475,0.3459583333333333
2023-02-21,25.1,16.9,0.0,79,15.87,0.26995833333333336,0.3428333333333333
2023-02-22,23.9,16.9,0.0,81,16.34,0.266625,0.34166666666666673
2023-02-23,25.8,17.3,0.0,77,18.13,0.268625,0.342625
2023-02-24,25.5,16.6,0.0,75,23.42,0.26325000000000004,0.3426666666666667
2023-02-25,24.8,16.6,0.0,73,18.45,0.2565,0.34158333333333335
2023-02-26,24.9,17.2,0.0,73,18.32,0.252625,0.340625
2023-02-27,23.6,17.0,0.5,81,14.44,0.25495833333333334,0.33875000000000005
2023-02-28,24.0,18.5,1.2,84,12.98,0.2680416666666667,0.33679166666666666
2023-03-01,25.7,18.1,0.3,81,15.59,0.27958333333333335,0.3385416666666667
2023-03-02,25.0,17.1,0.0,77,17.69,0.27820833333333334,0.3375000000000001
